mu,K,Q,N0
0.589898916032424,0.0563871290083962,6.9707793290774e-10,570.570601585165
0.589898916032424,0.0563871290083962,6.9707793290774e-10,570.570601585165
0.581765484501114,0.0793314690887001,6.97781483228782e-10,620.460515756877
0.581765484501114,0.0793314690887001,6.97781483228782e-10,620.460515756877
0.581765484501114,0.0793314690887001,6.55889756497517e-10,620.460515756877
0.576101516744829,0.0915226120281222,6.46832651189985e-10,592.776646311738
0.576101516744829,0.0915226120281222,6.46832651189985e-10,592.776646311738
0.576101516744829,0.0944894565372497,6.46832651189985e-10,592.776646311738
0.589769610803844,0.0958064552675745,6.61897349465063e-10,620.502629163151
0.616991806318196,0.103770992655139,6.3429150929316e-10,603.953447398454
0.58440184394645,0.0917953086434121,6.52071049364135e-10,602.572958122563
0.570673900769002,0.0928874836625158,6.52071049364135e-10,602.572958122563
0.570673900769002,0.0928874836625158,6.68209597244291e-10,602.572958122563
0.570673900769002,0.0928874836625158,6.68209597244291e-10,602.572958122563
0.570673900769002,0.0928874836625158,6.68209597244291e-10,602.572958122563
0.570673900769002,0.0928874836625158,6.68209597244291e-10,602.572958122563
0.598910641461892,0.0908227102807112,6.69771246742625e-10,574.901444030332
0.598910641461892,0.0908227102807112,6.55071200466423e-10,636.01385527858
0.598910641461892,0.0908227102807112,6.55071200466423e-10,636.01385527858
0.597765658675714,0.0821803198930578,6.70834612669653e-10,603.136690546476
0.597765658675714,0.0828293381938423,6.70834612669653e-10,603.136690546476
0.597765658675714,0.0828293381938423,6.70834612669653e-10,603.136690546476
0.597765658675714,0.0828293381938423,6.70834612669653e-10,603.136690546476
0.591671956619242,0.0662021588685736,6.49812632617951e-10,582.130244163913
0.59031240409092,0.0699161432855606,6.23296169777664e-10,586.188331398651
0.59031240409092,0.0699161432855606,6.23296169777664e-10,586.188331398651
0.602540642911963,0.0573357022904803,6.18460624920059e-10,586.188331398651
0.602540642911963,0.0621771893573574,6.18460624920059e-10,586.188331398651
0.602540642911963,0.0621771893573574,6.18460624920059e-10,586.188331398651
0.602540642911963,0.0621771893573574,6.16961430672475e-10,586.188331398651
0.602540642911963,0.0621771893573574,6.16961430672475e-10,593.373910790488
0.602540642911963,0.0621771893573574,6.18816072091664e-10,593.373910790488
0.602540642911963,0.0621771893573574,6.18816072091664e-10,593.373910790488
0.602540642911963,0.0621771893573574,6.76189182441524e-10,593.373910790488
0.602540642911963,0.0621771893573574,6.76189182441524e-10,585.080246561154
0.594466501974626,0.0577911598214045,6.76189182441524e-10,585.080246561154
0.594466501974626,0.0578171243795449,6.76189182441524e-10,585.080246561154
0.594466501974626,0.0609344251373174,6.76189182441524e-10,585.080246561154
0.594466501974626,0.0609344251373174,6.76189182441524e-10,585.080246561154
0.614761261906369,0.0673602903476572,6.76189182441524e-10,599.260709893591
0.614761261906369,0.0673602903476572,6.76189182441524e-10,599.260709893591
0.614761261906369,0.0673602903476572,6.76189182441524e-10,599.260709893591
0.614761261906369,0.0673602903476572,6.76189182441524e-10,599.260709893591
0.619703741284266,0.0926470051839522,6.54083609884682e-10,591.311790701912
0.595299241834064,0.102028188280051,6.52210045854934e-10,584.396557523609
0.623540109038147,0.0985158103688419,6.46400856885706e-10,615.517235509837
0.623540109038147,0.0985158103688419,6.46400856885706e-10,615.517235509837
0.623540109038147,0.0985158103688419,7.00444411046023e-10,615.517235509837
0.623540109038147,0.090441060536896,7.00444411046023e-10,594.995939575835
0.623540109038147,0.090441060536896,7.00444411046023e-10,594.995939575835
0.617810590002645,0.0978599064108294,6.80704397244308e-10,594.995939575835
0.631785224895619,0.0978599064108294,6.44178213231191e-10,594.995939575835
0.631785224895619,0.0978599064108294,6.44178213231191e-10,594.995939575835
0.631785224895619,0.0978599064108294,6.44178213231191e-10,594.995939575835
0.598263379889998,0.0951107061922593,6.8264655512291e-10,594.895565676948
0.598263379889998,0.119271426344114,6.8264655512291e-10,594.895565676948
0.598263379889998,0.119271426344114,6.8264655512291e-10,594.895565676948
0.598263379889998,0.119271426344114,6.8264655512291e-10,594.895565676948
0.598263379889998,0.119271426344114,6.8264655512291e-10,594.895565676948
0.598263379889998,0.117002846379234,6.8264655512291e-10,594.895565676948
0.598263379889998,0.117002846379234,6.8264655512291e-10,594.895565676948
0.600344735830254,0.132926757244004,6.8264655512291e-10,594.895565676948
0.610252966011358,0.124147985355883,6.8264655512291e-10,594.895565676948
0.610252966011358,0.124147985355883,6.8264655512291e-10,572.507097319336
0.620327468770281,0.124147985355883,6.31375190689048e-10,562.078499225936
0.620327468770281,0.124147985355883,6.31375190689048e-10,562.078499225936
0.620327468770281,0.125495940492122,6.31375190689048e-10,562.078499225936
0.617886384776766,0.123809201373412,6.52859116278597e-10,638.365230807004
0.617886384776766,0.123809201373412,6.52859116278597e-10,638.365230807004
0.617886384776766,0.121747554356142,6.63193977421443e-10,638.365230807004
0.605766998824189,0.103484838209022,6.61350607473452e-10,602.426809575376
0.605766998824189,0.103484838209022,6.61350607473452e-10,602.426809575376
0.605766998824189,0.0980818086814651,6.17663712001586e-10,603.486377651035
0.627331315252155,0.0894452709622687,6.2750747781931e-10,618.3507444167
0.627331315252155,0.106720380731163,6.2750747781931e-10,618.3507444167
0.627331315252155,0.106720380731163,6.2750747781931e-10,617.843626409
0.627331315252155,0.106720380731163,6.4145127327816e-10,591.136767666996
0.627331315252155,0.106720380731163,6.4145127327816e-10,591.136767666996
0.561652008702226,0.106746437799315,6.73131981805105e-10,600.463279763093
0.595292927645866,0.112392071444784,6.78337597442092e-10,600.30150709235
0.595292927645866,0.119216730941916,6.78337597442092e-10,600.30150709235
0.595292927645866,0.119216730941916,6.78337597442092e-10,600.30150709235
0.595292927645866,0.119405224953704,7.11193788037756e-10,600.30150709235
0.595292927645866,0.119405224953704,7.11193788037756e-10,600.30150709235
0.624785164605021,0.1242925667154,7.008925337523e-10,604.282719948491
0.623453407664191,0.109924797757135,7.008925337523e-10,604.282719948491
0.586035329869135,0.0988073362511785,6.90753635455749e-10,579.892931170595
0.586035329869135,0.0960850206013061,6.90753635455749e-10,579.892931170595
0.593065636013307,0.0960850206013061,6.90753635455749e-10,579.892931170595
0.587439119082493,0.0960850206013061,6.90753635455749e-10,579.892931170595
0.587439119082493,0.0960850206013061,6.90753635455749e-10,579.892931170595
0.587439119082493,0.0960850206013061,6.90753635455749e-10,579.892931170595
0.587439119082493,0.0960850206013061,6.84179104339315e-10,579.892931170595
0.605936863415359,0.0960850206013061,6.84179104339315e-10,579.892931170595
0.605936863415359,0.0960850206013061,6.84179104339315e-10,579.892931170595
0.605936863415359,0.111145686819744,6.84179104339315e-10,579.892931170595
0.636242988891777,0.111145686819744,6.92527308123176e-10,563.984243023598
0.636242988891777,0.111145686819744,6.92527308123176e-10,563.984243023598
0.636242988891777,0.111145686819744,7.16777654347306e-10,563.984243023598
0.606248281392938,0.112096450990056,6.71129631745754e-10,580.790434787069
0.606248281392938,0.112096450990056,6.71129631745754e-10,580.790434787069
0.606248281392938,0.112096450990056,6.71129631745754e-10,580.790434787069
0.606248281392938,0.112096450990056,6.71129631745754e-10,580.790434787069
0.564155262989562,0.116389873034834,6.71129631745754e-10,598.897972242297
0.562250159095893,0.111926333689167,6.90882776344292e-10,577.46252912019
0.562250159095893,0.111926333689167,6.6380709398695e-10,577.46252912019
0.562250159095893,0.10108702048519,6.70582021411021e-10,580.391613197106
0.562250159095893,0.10108702048519,6.70582021411021e-10,580.391613197106
0.598629362733425,0.0989254828483463,7.08659874871431e-10,595.450520373075
0.598629362733425,0.0989254828483463,6.68168846034682e-10,598.477725259406
0.613999534923664,0.0793643916788681,6.42125130978322e-10,616.942248817547
0.613999534923664,0.0868557469721637,6.42125130978322e-10,616.942248817547
0.591858444133252,0.0825756927035899,6.54148410487553e-10,612.051151837192
0.620641636186985,0.0793816153051771,6.44617979200257e-10,576.328899867212
0.620641636186985,0.0793816153051771,6.44617979200257e-10,576.328899867212
0.620641636186985,0.102512047890589,6.58706750348963e-10,576.328899867212
0.620641636186985,0.102512047890589,6.58706750348963e-10,576.328899867212
0.620641636186985,0.102512047890589,6.58706750348963e-10,576.328899867212
0.620641636186985,0.102512047890589,6.58706750348963e-10,576.328899867212
0.604713939471662,0.111045211965545,6.60465243502798e-10,594.703730642061
0.604713939471662,0.15164330376938,6.60465243502798e-10,594.703730642061
0.601581152188915,0.15333532821346,6.40343801445954e-10,619.71463811396
0.601581152188915,0.15333532821346,6.40343801445954e-10,619.71463811396
0.613254918509377,0.15333532821346,6.36341460996416e-10,619.71463811396
0.613254918509377,0.15333532821346,6.36341460996416e-10,619.71463811396
0.6353750729452,0.156246831704333,6.66397493389353e-10,591.260388222375
0.609330402183079,0.152925091255389,6.87373331202e-10,636.257067483212
0.609330402183079,0.152925091255389,6.87373331202e-10,636.257067483212
0.610368362007671,0.13961087746405,7.04946538291039e-10,640.942312831057
0.580136072075838,0.120601399380316,7.18596066672366e-10,580.706150641657
0.580136072075838,0.132408645357901,6.90022651070211e-10,580.706150641657
0.580136072075838,0.132408645357901,6.90022651070211e-10,580.706150641657
0.580136072075838,0.132408645357901,6.74711201496879e-10,580.706150641657
0.580136072075838,0.132408645357901,6.74711201496879e-10,590.022299037298
0.621639953615859,0.127559981786866,6.77003469875127e-10,593.153393645097
0.621639953615859,0.113346286532745,6.70364284359508e-10,593.153393645097
0.621639953615859,0.113346286532745,6.70364284359508e-10,593.153393645097
0.621639953615859,0.113346286532745,6.70364284359508e-10,593.153393645097
0.621639953615859,0.113346286532745,6.70364284359508e-10,593.153393645097
0.621639953615859,0.114919187940184,6.70364284359508e-10,619.220179157218
0.630485074269134,0.126890967126863,6.70364284359508e-10,621.701028076355
0.630485074269134,0.129481477890715,6.70364284359508e-10,621.701028076355
0.630485074269134,0.129481477890715,6.94209034348636e-10,612.796297509845
0.630485074269134,0.127602159118488,6.94209034348636e-10,606.896621004416
0.630485074269134,0.127602159118488,6.94209034348636e-10,606.896621004416
0.601091053050096,0.105231368651034,6.94209034348636e-10,576.734329212616
0.604645232208516,0.0957246777227758,6.94209034348636e-10,576.734329212616
0.604645232208516,0.0957246777227758,6.94209034348636e-10,576.734329212616
0.620565506521472,0.0957246777227758,6.94209034348636e-10,621.634236885981
0.592544344497387,0.109654665478081,6.95859969415494e-10,594.486640251625
0.592544344497387,0.109654665478081,6.95859969415494e-10,594.486640251625
0.621795228603017,0.109352901976095,6.86413687889105e-10,614.757102268075
0.641440891085998,0.115049109495534,6.83227639015398e-10,589.577927368205
0.641440891085998,0.115049109495534,6.83227639015398e-10,589.577927368205
0.635096170779338,0.115049109495534,6.83227639015398e-10,589.577927368205
0.635096170779338,0.11577083534003,6.83227639015398e-10,589.577927368205
0.635096170779338,0.119810932842742,6.59306376894176e-10,611.941507004674
0.635096170779338,0.119810932842742,6.59306376894176e-10,611.941507004674
0.631536973480735,0.0979354110314619,6.55353860795276e-10,614.820038994223
0.631536973480735,0.0979354110314619,6.55353860795276e-10,614.820038994223
0.620835166918013,0.0979354110314619,6.55353860795276e-10,595.938265511546
0.620835166918013,0.0979354110314619,6.55353860795276e-10,595.938265511546
0.620835166918013,0.0979354110314619,6.55353860795276e-10,595.938265511546
0.606279305127514,0.108888180369768,6.45761319284863e-10,595.938265511546
0.591671524815473,0.108888180369768,6.45761319284863e-10,595.938265511546
0.591671524815473,0.108888180369768,6.60905404497635e-10,582.261462063134
0.591671524815473,0.108888180369768,6.60905404497635e-10,582.261462063134
0.591671524815473,0.108888180369768,6.60905404497635e-10,582.261462063134
0.591671524815473,0.108888180369768,6.63136890370912e-10,582.261462063134
0.591671524815473,0.108888180369768,6.63136890370912e-10,582.261462063134
0.609347614801529,0.115363197089519,6.55923626912158e-10,582.261462063134
0.557251470648862,0.089729498844693,6.45737382659729e-10,610.769339555638
0.59050047043229,0.0774993402784517,6.45618464377548e-10,577.071405353123
0.633825984238914,0.0877339984895078,6.45618464377548e-10,577.071405353123
0.633825984238914,0.0877339984895078,6.45618464377548e-10,577.071405353123
0.632304678507504,0.0843724660311505,6.45618464377548e-10,618.303305478757
0.632304678507504,0.0808403549747828,6.45618464377548e-10,618.303305478757
0.632304678507504,0.0808403549747828,6.45618464377548e-10,618.303305478757
0.632304678507504,0.0812319219348617,6.46185324528781e-10,635.918540591102
0.635960708911423,0.0829142716469356,6.44106968364912e-10,605.296739227795
0.635960708911423,0.0829142716469356,6.44106968364912e-10,605.296739227795
0.635960708911423,0.0829142716469356,6.44106968364912e-10,605.296739227795
0.633461666755998,0.115863382731643,6.44106968364912e-10,605.296739227795
0.633461666755998,0.115863382731643,6.5082779372344e-10,605.296739227795
0.633132011142773,0.130559081423459,6.42600296709277e-10,598.993212946698
0.634837932790144,0.130559081423459,6.62717588360898e-10,598.993212946698
0.639161429788609,0.132074260967824,6.62717588360898e-10,598.993212946698
0.639161429788609,0.132074260967824,6.78130848474026e-10,598.993212946698
0.61067185243293,0.132074260967824,6.78130848474026e-10,598.993212946698
0.61067185243293,0.132074260967824,6.78130848474026e-10,598.993212946698
0.577868290823097,0.132074260967824,6.78130848474026e-10,598.993212946698
0.577868290823097,0.132074260967824,6.78130848474026e-10,598.993212946698
0.577868290823097,0.132074260967824,6.78130848474026e-10,598.993212946698
0.581821756559289,0.144535158051141,6.78130848474026e-10,598.993212946698
0.581821756559289,0.144535158051141,6.78130848474026e-10,598.993212946698
0.581821756559289,0.0957120160616869,6.78130848474026e-10,598.993212946698
0.600233152080506,0.0957120160616869,6.78130848474026e-10,598.993212946698
0.593369386539989,0.0957120160616869,6.36266492132649e-10,621.882633285926
0.593369386539989,0.0957120160616869,6.36266492132649e-10,621.882633285926
0.613335838234632,0.0779976015827235,6.52687274400486e-10,619.240842969794
0.613335838234632,0.0749889390025822,6.52687274400486e-10,619.240842969794
0.613335838234632,0.0749889390025822,6.60097176441075e-10,633.206767567147
0.613335838234632,0.0708469126276248,6.38194409445072e-10,587.446441796679
0.613335838234632,0.0684425143486189,6.38194409445072e-10,587.446441796679
0.613335838234632,0.0684425143486189,6.78097403026594e-10,587.446441796679
0.613335838234632,0.0684425143486189,6.78097403026594e-10,587.446441796679
0.613335838234632,0.0684425143486189,6.78097403026594e-10,587.446441796679
0.613335838234632,0.0759562755060954,6.78097403026594e-10,587.446441796679
0.613335838234632,0.0529630088004528,6.78097403026594e-10,641.194795018766
0.613335838234632,0.0529630088004528,6.78097403026594e-10,641.194795018766
0.642682712078162,0.0529630088004528,6.78097403026594e-10,641.194795018766
0.642682712078162,0.0529630088004528,6.78097403026594e-10,641.194795018766
0.642682712078162,0.0529630088004528,6.78097403026594e-10,641.194795018766
0.634105219420156,0.0706849159542705,6.78097403026594e-10,641.194795018766
0.61166275929991,0.0706849159542705,6.78097403026594e-10,641.194795018766
0.609781040865433,0.0612233312912814,6.5239341283608e-10,641.194795018766
0.609781040865433,0.0612233312912814,6.5239341283608e-10,641.194795018766
0.609781040865433,0.0612233312912814,6.5239341283608e-10,641.194795018766
0.618759553470972,0.0486835578745249,6.74919486420857e-10,625.956612387117
0.618759553470972,0.0486835578745249,6.74919486420857e-10,625.956612387117
0.622619332575642,0.0486835578745249,6.74919486420857e-10,625.956612387117
0.622619332575642,0.0486835578745249,6.74919486420857e-10,625.956612387117
0.622619332575642,0.0486835578745249,6.74919486420857e-10,625.956612387117
0.582784724034,0.0579441793088906,6.42713802026209e-10,606.30462415531
0.582784724034,0.0745936182623846,6.51526289190017e-10,606.30462415531
0.582784724034,0.0745936182623846,6.51526289190017e-10,606.30462415531
0.582784724034,0.0745936182623846,6.51526289190017e-10,597.875146768376
0.609251894366215,0.0759011860244037,6.79627236156489e-10,647.148272245503
0.647138073362249,0.0759011860244037,6.79627236156489e-10,628.630706577743
0.641524170457375,0.0502583808533976,6.75145185790412e-10,602.329370663578
0.602403699530983,0.0462149042970039,6.48109897969449e-10,634.941717828227
0.602403699530983,0.0542401071772312,6.22942238749604e-10,634.941717828227
0.602403699530983,0.0542401071772312,6.22942238749604e-10,634.941717828227
0.602403699530983,0.0515111903587738,6.22942238749604e-10,634.941717828227
0.602403699530983,0.0515111903587738,6.22942238749604e-10,634.941717828227
0.602403699530983,0.0604367138123321,6.09893516283828e-10,634.941717828227
0.590842039729925,0.0385023344004894,6.65144715885142e-10,630.835998708186
0.590842039729925,0.0385023344004894,6.65144715885142e-10,630.835998708186
0.590842039729925,0.0385023344004894,6.70821239366515e-10,630.835998708186
0.586507294400175,0.0410639669056023,6.71004301132672e-10,596.708869553349
0.598496613985924,0.0469563880189272,6.93738807563696e-10,610.357531508094
0.598496613985924,0.0772905485700553,6.93738807563696e-10,610.357531508094
0.598496613985924,0.0772905485700553,6.93738807563696e-10,610.357531508094
0.598496613985924,0.0772905485700553,6.93738807563696e-10,610.357531508094
0.598496613985924,0.0675728894155607,6.93738807563696e-10,615.380926008186
0.598496613985924,0.0675728894155607,6.93738807563696e-10,615.380926008186
0.598496613985924,0.0675728894155607,6.93738807563696e-10,615.380926008186
0.598496613985924,0.0603832235936947,6.93738807563696e-10,629.029540129605
0.58686770598514,0.073456395714585,6.66020947704517e-10,602.421296671181
0.58686770598514,0.073456395714585,6.4087180266177e-10,618.663564655744
0.58686770598514,0.0816891912907771,7.03620381063663e-10,618.663564655744
0.57503807820194,0.0675696073642148,7.03620381063663e-10,618.663564655744
0.57503807820194,0.0675696073642148,7.03620381063663e-10,618.663564655744
0.57503807820194,0.0717762232567156,6.86212209405503e-10,618.663564655744
0.57503807820194,0.0717762232567156,6.86212209405503e-10,618.663564655744
0.57503807820194,0.0717762232567156,6.86212209405503e-10,618.663564655744
0.57503807820194,0.0717762232567156,6.86212209405503e-10,618.663564655744
0.57503807820194,0.0717762232567156,6.86212209405503e-10,618.663564655744
0.6025811742496,0.077475155735413,6.96733803908544e-10,565.610975299618
0.6025811742496,0.077475155735413,6.96733803908544e-10,615.955244596179
0.6025811742496,0.077475155735413,6.75411571654216e-10,625.666743829312
0.6025811742496,0.077475155735413,6.75411571654216e-10,625.666743829312
0.6025811742496,0.077475155735413,6.81773018402954e-10,625.666743829312
0.6025811742496,0.077475155735413,6.81773018402954e-10,625.666743829312
0.6025811742496,0.077475155735413,6.81773018402954e-10,625.666743829312
0.6025811742496,0.077475155735413,6.81773018402954e-10,625.666743829312
0.6025811742496,0.082898522112847,6.74901526579141e-10,625.666743829312
0.6025811742496,0.082898522112847,6.932053735655e-10,628.055197527886
0.6025811742496,0.0691619126689215,6.78861955417159e-10,628.055197527886
0.575899765849018,0.0711990685382186,6.80690545008006e-10,614.672937607345
0.575899765849018,0.0711990685382186,6.80690545008006e-10,614.672937607345
0.575899765849018,0.0717331669440848,6.80690545008006e-10,614.672937607345
0.575899765849018,0.0669849916950932,6.80690545008006e-10,594.576474288814
0.593535497907441,0.0685902068301282,6.7151354749805e-10,586.784796596747
0.593535497907441,0.0623803802069589,6.7151354749805e-10,586.784796596747
0.641031810019049,0.0640734964167433,6.86636952278067e-10,625.14236942719
0.641031810019049,0.0640734964167433,6.86636952278067e-10,625.14236942719
0.620813317297784,0.0579841312179632,6.43553930426059e-10,579.674794117972
0.620813317297784,0.0579841312179632,6.43553930426059e-10,579.674794117972
0.620813317297784,0.0579841312179632,6.26184941882057e-10,579.674794117972
0.620813317297784,0.0511080555607551,6.26184941882057e-10,579.674794117972
0.62622650844671,0.05314188537393,6.38266098202034e-10,592.429169287761
0.62622650844671,0.05314188537393,6.38266098202034e-10,598.185192297812
0.62622650844671,0.05314188537393,6.38266098202034e-10,598.185192297812
0.62622650844671,0.05314188537393,6.38266098202034e-10,598.185192297812
0.62622650844671,0.05314188537393,6.38266098202034e-10,631.76489093061
0.580691563135977,0.05314188537393,6.20050199629638e-10,623.213068925089
0.580691563135977,0.05314188537393,6.20050199629638e-10,623.213068925089
0.580691563135977,0.05314188537393,6.20050199629638e-10,623.213068925089
0.58262090792868,0.0535865226051002,6.20050199629638e-10,605.406705275077
0.58262090792868,0.0535865226051002,6.20050199629638e-10,605.406705275077
0.58262090792868,0.0615882428461128,6.20050199629638e-10,605.406705275077
0.58262090792868,0.0615882428461128,6.45564835652704e-10,588.837879874029
0.557794387417732,0.0701748806118112,6.2757975674956e-10,588.837879874029
0.557794387417732,0.0499870271784994,6.73671340165626e-10,556.985346559676
0.557794387417732,0.0513289780839275,6.50085198824312e-10,572.539546967501
0.557794387417732,0.0436152080004507,6.50085198824312e-10,625.956866223337
0.557794387417732,0.0436152080004507,6.50085198824312e-10,625.956866223337
0.595749415942465,0.0351114568468489,6.08080977803318e-10,592.245363700485
0.595749415942465,0.0382741485022627,6.07838389441806e-10,586.366908250754
0.58694045892526,0.0389885785981234,6.07838389441806e-10,563.499803827103
0.58694045892526,0.0388895292389094,6.07838389441806e-10,563.499803827103
0.58694045892526,0.0284300511469265,6.07838389441806e-10,560.374405438502
0.612231347627408,0.0342509736778751,6.27502064266606e-10,597.276182805809
0.612231347627408,0.0342509736778751,6.27502064266606e-10,597.276182805809
0.589003581470962,0.0342805173347278,6.39159336864782e-10,602.839688906876
0.635809569029055,0.0360854127959986,6.9433932377108e-10,630.095955860675
0.602452331915057,0.0360854127959986,6.9433932377108e-10,630.095955860675
0.590254507801149,0.0381751020017815,6.94959910999966e-10,619.005569859591
0.625192297351944,0.0418909611600252,6.69940390015631e-10,612.805907665519
0.608945710017078,0.0424794821839674,7.04784964171951e-10,620.832137351835
0.607199975756901,0.0424794821839674,7.04784964171951e-10,620.832137351835
0.607199975756901,0.0424794821839674,7.04784964171951e-10,620.832137351835
0.607199975756901,0.0424794821839674,7.04784964171951e-10,620.832137351835
0.607199975756901,0.0424794821839674,7.04784964171951e-10,620.832137351835
0.62536347950882,0.0496864629855233,6.94436353173887e-10,579.515223227565
0.654257618954669,0.0504755212516023,6.84189047267693e-10,580.704505627405
0.654257618954669,0.0508358670646621,6.84189047267693e-10,591.169401444639
0.616853056684704,0.0555515504068542,6.63691366356373e-10,614.129473472853
0.640125319137782,0.0572848421810596,6.64272669020084e-10,589.427489069529
0.637448453940446,0.0576199297130835,6.83901583543476e-10,606.941075688974
0.637448453940446,0.0608873499553755,6.80522048763272e-10,589.436660210027
0.581851632105953,0.0608873499553755,6.80522048763272e-10,609.497787858462
0.581851632105953,0.0608873499553755,6.80522048763272e-10,609.497787858462
0.619404086172505,0.0558645200162023,6.80522048763272e-10,575.528597370927
0.550288115431988,0.0538210739776134,6.55179128477437e-10,576.980870684385
0.567224630751785,0.0547506516784423,6.55179128477437e-10,609.954737093818
0.597822342341186,0.0716303624873569,6.33036722193324e-10,558.659564152754
0.641298368109643,0.0945850540106814,7.11315016896573e-10,612.957370994385
0.641298368109643,0.101742500155267,6.39792900434865e-10,612.957370994385
0.641298368109643,0.0893350452623605,6.39792900434865e-10,612.957370994385
0.632887108522805,0.0762967542399856,6.80994571034456e-10,616.287820728565
0.632887108522805,0.0673036258632899,7.02556105245749e-10,595.328572561982
0.614945339678316,0.0676204603920347,6.93403062611727e-10,609.843869327924
0.614945339678316,0.0676204603920347,6.93403062611727e-10,609.843869327924
0.585477990030474,0.0979622674501974,6.36750432974945e-10,600.741332126259
0.625725484324727,0.107759260813606,6.75338558430345e-10,562.857350315246
0.625725484324727,0.107759260813606,6.66437080279613e-10,562.857350315246
0.650014134762652,0.0915002354085327,6.52600010820822e-10,563.310559782669
0.650014134762652,0.0915002354085327,6.52600010820822e-10,563.310559782669
0.650014134762652,0.0915002354085327,6.52600010820822e-10,563.310559782669
0.59961383109848,0.105365980276325,6.30761383297397e-10,614.329112620738
0.558319456781548,0.105365980276325,6.25386328382912e-10,614.329112620738
0.55172431223686,0.116379804085478,6.77459862593363e-10,619.960375312856
0.55172431223686,0.116379804085478,6.77459862593363e-10,619.960375312856
0.54460866279409,0.114373676922304,6.74787854573799e-10,611.927992037363
0.54460866279409,0.114373676922304,6.74787854573799e-10,611.927992037363
0.583991220331176,0.143984186476144,6.74787854573799e-10,611.927992037363
0.607091982171427,0.127196109271101,6.87740052914219e-10,632.448971518236
0.578105906709334,0.0938076797479235,6.93149615988573e-10,637.274190693574
0.578105906709334,0.0938076797479235,6.93029991296662e-10,640.206344163084
